9.718999862670898438e-01
9.794999957084655762e-01
9.847000241279602051e-01
9.782999753952026367e-01
9.839000105857849121e-01
9.873999953269958496e-01
9.807999730110168457e-01
9.861000180244445801e-01
9.875000119209289551e-01
9.815999865531921387e-01
9.868000149726867676e-01
9.876999855041503906e-01
9.794999957084655762e-01
9.850000143051147461e-01
9.843000173568725586e-01
9.897999763488769531e-01
9.860000014305114746e-01
9.909999966621398926e-01
9.869999885559082031e-01
9.897999763488769531e-01
9.862999916076660156e-01
9.900000095367431641e-01
9.884999990463256836e-01
9.908999800682067871e-01
9.890999794006347656e-01
9.905999898910522461e-01
